filename,TGT,OTH,prev_phone,next_phone,TGT_item,OTH_item,X_item,speaker_tgt_oth,speaker_x,TGT_first,TGT_first_code,language_stimuli,language_stimuli_code,hubert_t11_classvec_distance_tgt,hubert_t11_classvec_distance_oth
ES_TRIP31720_1,ɤ:,æ:,s,t,ES226,ES217,ES298,ES-participant1,ES-participant5,True,1,ES,6,1.322822,0.269965
GR_TRIP25826_0,ʏ,yː,ts,k,GR401,GR471,GR358,GR-participant3,GR-participant4,False,0,GR,3,1.5340072,1.0561854
GR_TRIP145_1,iː,ʏ,b,s,GR175,GR211,GR36,GR-participant2,GR-participant6,True,1,GR,3,2.5185516,2.9881494
ES_TRIP7437_0,ɤ:,ø:,l,s,ES19,ES30,ES160,ES-participant2,ES-participant3,False,0,ES,6,5.900327,2.798956
FR_TRIP18758_1,ɛ,ɛ̃,z,b,FR1812,FR1962,FR3779,FR-participant3,FR-participant1,True,1,FR,0,0.28554815,1.8754642
GL_TRIP945_1,a,aː,f,f,GLO81,GLO31,GLO62,S05M,S07F,True,1,GL,4,2.3790736,3.2421055
ES_TRIP8519_1,y:,æ:,l,s,ES69,ES70,ES198,ES-participant2,ES-participant3,True,1,ES,6,1.147799,2.1768327
EN_TRIP3222_0,eɪ,ɛ,z,f,EN105,EN144,EN1012,EN-participant6,EN-participant4,False,0,EN,1,5.4853334,3.5346649
BR_TRIP24457_0,i,ɛ,t,t,BR1055,BR860,BR795,BR-participant5,BR-participant1,False,0,BR,2,0.48041523,3.5530875
EN_TRIP2931_0,ɪ,æ,z,b,EN295,EN261,EN717,EN-participant6,EN-participant2,False,0,EN,1,2.1926293,2.6627836
TU_TRIP8058_0,ɯ,i,ʃ,t,TU23,TU46,TU86,TU-participant2,TU-participant4,False,0,TU,5,1.246426,0.5025324
FR_TRIP17511_1,e,ɛ,z,f,FR1917,FR1815,FR3460,FR-participant3,FR-participant1,True,1,FR,0,2.5022562,0.41356963
BR_TRIP32068_1,ɐ̃,ẽ,l,s,BR1047,BR961,BR787,BR-participant5,BR-participant1,True,1,BR,2,1.9602947,0.573247
FR_TRIP19239_0,ɔ,ø,z,b,FR2216,FR1831,FR37,FR-participant3,FR-participant6,False,0,FR,0,0.5617231,1.7297066
TU_TRIP2745_1,œ,y,p,t,TU102,TU113,TU205,TU-participant4,TU-participant1,True,1,TU,5,0.8812167,2.3756242
EN_TRIP17000_0,ʌ,æ,z,b,EN2671,EN2816,EN1511,EN-participant8,EN-participant3,False,0,EN,1,0.48629305,2.485121
FR_TRIP19005_1,e,i,z,b,FR1914,FR2094,FR3457,FR-participant3,FR-participant5,True,1,FR,0,0.16003716,0.520653
GR_TRIP34197_0,iː,ɪ,ɡ,s,GR629,GR559,GR674,GR-participant1,GR-participant5,False,0,GR,3,3.9506316,2.9811761
GR_TRIP226_0,yː,aː,b,s,GR133,GR204,GR40,GR-participant2,GR-participant6,False,0,GR,3,0.8648882,5.3204994
EN_TRIP24152_0,ɑ,u,f,s,EN563,EN700,EN10,EN-participant2,EN-participant6,False,0,EN,1,2.053598,1.4441773
BR_TRIP46713_1,ɐ̃,ũ,s,t,BR295,BR337,BR6,BR-participant4,BR-participant2,True,1,BR,2,1.6053648,0.28763175
GL_TRIP1481_0,ɛ,i,p,p,GLO110,GLO25,GLO52,S04F,S05M,False,0,GL,4,2.0194006,1.9820503
EN_TRIP22707_0,ʌ,ʊ,z,f,EN459,EN651,EN2674,EN-participant2,EN-participant8,False,0,EN,1,0.6045622,1.1315521
GL_TRIP1203_0,o,ɔ,g,g,GLO101,GLO41,GLO136,S05M,S07F,False,0,GL,4,0.09175618,1.6695493
BR_TRIP57499_1,ĩ,ũ,f,s,BR847,BR708,BR151,BR-participant1,BR-participant2,True,1,BR,2,5.438046,5.5925245
GR_TRIP8405_1,ʏ,ʊ,f,t,GR213,GR237,GR715,GR-participant2,GR-participant5,True,1,GR,3,0.45843944,2.906266
FR_TRIP12609_0,ɔ,o,f,f,FR2004,FR2192,FR2668,FR-participant3,FR-participant1,False,0,FR,0,4.302344,3.453886
EN_TRIP2860_1,ʊ,ɪ,z,b,EN203,EN295,EN1020,EN-participant6,EN-participant4,True,1,EN,1,0.04973801,4.0509253
BR_TRIP41090_0,ɐ̃,ĩ,z,b,BR232,BR411,BR137,BR-participant4,BR-participant2,False,0,BR,2,0.21448205,3.91115
FR_TRIP12487_1,e,ɛ̃,f,f,FR1930,FR1978,FR564,FR-participant3,FR-participant6,True,1,FR,0,1.0281031,5.091774
BR_TRIP19799_0,ɛ,e,f,s,BR442,BR493,BR812,BR-participant3,BR-participant1,False,0,BR,2,2.7579246,1.0019063
ES_TRIP6338_1,æ:,ø:,s,t,ES64,ES60,ES121,ES-participant2,ES-participant4,True,1,ES,6,1.9882207,5.4318976
BR_TRIP20453_1,i,e,s,p,BR499,BR445,BR710,BR-participant3,BR-participant1,True,1,BR,2,2.5708385,0.7037906
GR_TRIP52900_0,yː,ʏ,ts,k,GR9,GR33,GR555,GR-participant6,GR-participant1,False,0,GR,3,0.4488355,2.6008155
BR_TRIP13911_1,ẽ,ɐ̃,t,t,BR548,BR616,BR684,BR-participant3,BR-participant1,True,1,BR,2,1.5485401,3.2341764
GL_TRIP1291_0,e,i,g,g,GLO137,GLO133,GLO80,S05M,S07F,False,0,GL,4,0.79131556,1.348532
EN_TRIP36468_1,u,ʊ,z,f,EN1462,EN1342,EN2052,EN-participant3,EN-participant7,True,1,EN,1,1.2882408,0.7862798
ES_TRIP22275_1,ø:,y:,s,t,ES93,ES96,ES285,ES-participant4,ES-participant5,True,1,ES,6,5.3027973,0.6671846
BR_TRIP9774_1,i,ĩ,f,s,BR47,BR151,BR742,BR-participant2,BR-participant1,True,1,BR,2,0.045797635,0.057060488
GL_TRIP1267_1,i,e,g,g,GLO133,GLO137,GLO99,S05M,S07F,True,1,GL,4,1.6430453,0.06802903
GR_TRIP22295_0,iː,ɪ,f,s,GR489,GR473,GR63,GR-participant3,GR-participant6,False,0,GR,3,3.4631002,4.3199787
ES_TRIP37001_0,y:,i:,m,v,ES246,ES245,ES57,ES-participant1,ES-participant2,False,0,ES,6,3.29979,4.17132
GR_TRIP59331_1,yː,aː,f,t,GR295,GR316,GR441,GR-participant4,GR-participant3,True,1,GR,3,4.5450115,5.6841
BR_TRIP31993_1,õ,ɐ̃,l,s,BR888,BR1047,BR666,BR-participant5,BR-participant1,True,1,BR,2,0.7649055,0.6081234
FR_TRIP64830_0,ɔ,o,z,b,FR1303,FR1641,FR4004,FR-participant4,FR-participant8,False,0,FR,0,0.7576137,0.48651016
GR_TRIP78474_1,øː,ʏ,l,t,GR732,GR695,GR412,GR-participant5,GR-participant3,True,1,GR,3,2.737772,1.895665
BR_TRIP60069_0,ũ,ĩ,s,t,BR672,BR849,BR28,BR-participant1,BR-participant2,False,0,BR,2,2.7459216,5.244622
BR_TRIP33107_1,ẽ,ĩ,s,t,BR1051,BR1030,BR405,BR-participant5,BR-participant4,True,1,BR,2,4.301262,5.557853
FR_TRIP50710_0,ɛ̃,ɛ,z,f,FR162,FR345,FR1965,FR-participant6,FR-participant3,False,0,FR,0,3.2224338,4.502131
BR_TRIP50777_1,a,ɐ̃,k,b,BR745,BR767,BR626,BR-participant1,BR-participant3,True,1,BR,2,0.47657785,2.651331
ES_TRIP2743_1,ø:,æ:,m,v,ES54,ES46,ES255,ES-participant2,ES-participant1,True,1,ES,6,2.0270836,1.5320909
ES_TRIP13585_0,æ:,y:,l,s,ES319,ES294,ES127,ES-participant5,ES-participant4,False,0,ES,6,0.7277542,5.450512
BR_TRIP30453_1,ɛ,i,d,s,BR1011,BR993,BR211,BR-participant5,BR-participant4,True,1,BR,2,0.18393388,5.817588
BR_TRIP64101_0,u,o,k,s,BR834,BR718,BR112,BR-participant1,BR-participant2,False,0,BR,2,0.6914493,1.6085081
GR_TRIP46216_0,ʊ,uː,f,s,GR109,GR122,GR206,GR-participant6,GR-participant2,False,0,GR,3,2.8198946,3.2828386
FR_TRIP50153_1,o,œ,z,b,FR526,FR391,FR800,FR-participant6,FR-participant2,True,1,FR,0,4.292699,2.4167838
EN_TRIP7308_0,æ,ɪ,z,f,EN2017,EN2197,EN535,EN-participant7,EN-participant2,False,0,EN,1,0.14279132,4.2395787
ES_TRIP16905_1,ɤ:,ø:,m,v,ES340,ES327,ES148,ES-participant5,ES-participant3,True,1,ES,6,2.2161214,3.824528
ES_TRIP34177_0,æ:,a:,l,s,ES271,ES224,ES307,ES-participant1,ES-participant5,False,0,ES,6,0.76467305,2.4962814
TU_TRIP10355_1,u,y,f,z,TU246,TU222,TU191,TU-participant1,TU-participant3,True,1,TU,5,0.9387122,4.8536873
TU_TRIP8405_1,y,ɯ,p,t,TU50,TU56,TU183,TU-participant2,TU-participant3,True,1,TU,5,1.1797239,2.7260644
FR_TRIP66394_1,e,ɛ̃,z,f,FR1626,FR1483,FR868,FR-participant4,FR-participant2,True,1,FR,0,1.1582714,4.741912
BR_TRIP15598_0,ɔ,o,t,f,BR459,BR605,BR341,BR-participant3,BR-participant4,False,0,BR,2,3.493195,2.6121573
GR_TRIP67781_0,uː,yː,z,t,GR644,GR688,GR230,GR-participant5,GR-participant2,False,0,GR,3,1.4129465,5.790165
ES_TRIP3099_0,ɤ:,æ:,m,v,ES7,ES58,ES148,ES-participant2,ES-participant3,False,0,ES,6,0.4796288,1.1393899
EN_TRIP7322_1,u,ɑ,z,f,EN2052,EN1927,EN1462,EN-participant7,EN-participant3,True,1,EN,1,1.2882408,2.0976741
BR_TRIP32829_1,ũ,ẽ,s,t,BR904,BR1051,BR662,BR-participant5,BR-participant1,True,1,BR,2,1.704197,4.436255
GR_TRIP37240_0,ʏ,øː,l,t,GR623,GR519,GR695,GR-participant1,GR-participant5,False,0,GR,3,1.7724782,2.986616
EN_TRIP3927_1,ʊ,ʌ,t,s,EN31,EN250,EN1164,EN-participant6,EN-participant3,True,1,EN,1,4.9030795,4.152839
TU_TRIP7209_0,ɯ,u,t,s,TU53,TU34,TU160,TU-participant2,TU-participant3,False,0,TU,5,1.0174761,1.0894139
BR_TRIP17821_1,o,ɔ,k,s,BR463,BR526,BR393,BR-participant3,BR-participant4,True,1,BR,2,1.1279402,0.46192774
EN_TRIP12082_1,ɑ,u,z,b,EN2411,EN2535,EN1639,EN-participant5,EN-participant1,True,1,EN,1,0.4671071,5.486476
BR_TRIP39899_1,ɐ̃,ũ,m,d,BR403,BR334,BR1049,BR-participant4,BR-participant5,True,1,BR,2,0.23940913,0.24599774
TU_TRIP379_0,u,y,f,z,TU68,TU79,TU33,TU-participant4,TU-participant2,False,0,TU,5,0.6686304,1.7919325
GR_TRIP77706_1,ʏ,iː,f,s,GR714,GR675,GR154,GR-participant5,GR-participant2,True,1,GR,3,1.9474381,0.68076414
FR_TRIP49784_0,u,ɔ,z,b,FR232,FR37,FR1081,FR-participant6,FR-participant2,False,0,FR,0,2.797909,0.20819418
BR_TRIP46922_0,ĩ,õ,s,t,BR265,BR275,BR159,BR-participant4,BR-participant2,False,0,BR,2,5.5085344,5.711121
EN_TRIP28667_0,æ,ɪ,f,s,EN789,EN1086,EN2830,EN-participant4,EN-participant8,False,0,EN,1,0.035847846,3.910864
BR_TRIP31136_1,ĩ,i,f,s,BR1028,BR994,BR847,BR-participant5,BR-participant1,True,1,BR,2,2.5733116,5.4313736
FR_TRIP57128_1,o,ɔ,f,f,FR1657,FR1456,FR3214,FR-participant4,FR-participant7,True,1,FR,0,1.718984,5.5070662
ES_TRIP3223_0,ɤ:,a:,m,v,ES55,ES47,ES112,ES-participant2,ES-participant4,False,0,ES,6,0.2686603,1.6075542
BR_TRIP37111_1,o,u,b,k,BR237,BR227,BR181,BR-participant4,BR-participant2,True,1,BR,2,5.531191,4.2554655
FR_TRIP55240_0,ɔ̃,ɑ̃,f,f,FR479,FR469,FR2137,FR-participant6,FR-participant3,False,0,FR,0,0.662652,2.3854392
GR_TRIP25826_1,ʏ,yː,ts,k,GR401,GR471,GR358,GR-participant3,GR-participant4,True,1,GR,3,1.5340072,1.0561854
TU_TRIP9672_0,ɯ,œ,p,t,TU243,TU249,TU131,TU-participant1,TU-participant4,False,0,TU,5,1.2509775,3.6323748
EN_TRIP31897_0,ɑ,æ,f,s,EN1219,EN1417,EN10,EN-participant3,EN-participant6,False,0,EN,1,2.4079924,1.6935836
TU_TRIP3216_1,œ,y,d,ʃ,TU147,TU184,TU37,TU-participant3,TU-participant2,True,1,TU,5,1.2463582,2.1375873
BR_TRIP19802_1,ɛ,e,f,s,BR442,BR636,BR365,BR-participant3,BR-participant4,True,1,BR,2,1.2380853,4.5813074
GL_TRIP1515_1,i,e,f,f,GLO84,GLO33,GLO58,S04F,S05M,True,1,GL,4,0.64322805,2.6397457
BR_TRIP20346_0,e,i,s,p,BR490,BR454,BR284,BR-participant3,BR-participant4,False,0,BR,2,2.847208,0.7914048
BR_TRIP2523_1,ẽ,ɐ̃,t,t,BR57,BR3,BR257,BR-participant2,BR-participant4,True,1,BR,2,5.5955095,0.14171967
GL_TRIP1705_1,a,aː,g,g,GLO102,GLO1,GLO127,S02M,S05M,True,1,GL,4,2.8650987,3.0933135
GR_TRIP38022_0,aː,ʏ,b,s,GR602,GR547,GR658,GR-participant1,GR-participant5,False,0,GR,3,2.6830208,5.3679423
TU_TRIP11304_1,œ,ɯ,t,s,TU217,TU228,TU74,TU-participant1,TU-participant4,True,1,TU,5,4.0076137,4.521844
TU_TRIP9295_1,u,y,ʃ,t,TU248,TU237,TU92,TU-participant1,TU-participant4,True,1,TU,5,2.223831,2.5779867
FR_TRIP12444_1,ø,ɔ,f,f,FR1847,FR2004,FR2642,FR-participant3,FR-participant1,True,1,FR,0,2.9474196,3.6103642
GR_TRIP51492_1,uː,ʊ,z,t,GR75,GR25,GR407,GR-participant6,GR-participant3,True,1,GR,3,1.5504205,5.0798845
GL_TRIP935_0,ɛ,e,f,f,GLO73,GLO63,GLO115,S05M,S07F,False,0,GL,4,1.930367,1.854894
GR_TRIP79615_1,ʏ,iː,b,s,GR692,GR721,GR211,GR-participant5,GR-participant2,True,1,GR,3,1.6173826,1.6187866
FR_TRIP8095_1,o,ɔ,z,f,FR803,FR1021,FR529,FR-participant2,FR-participant6,True,1,FR,0,3.445136,3.9467897
TU_TRIP6440_1,ɯ,u,f,z,TU21,TU59,TU128,TU-participant2,TU-participant4,True,1,TU,5,4.5543427,1.1746519
BR_TRIP788_0,ũ,ɐ̃,k,b,BR171,BR141,BR431,BR-participant2,BR-participant4,False,0,BR,2,5.6681695,2.341893
FR_TRIP49784_1,u,ɔ,z,b,FR232,FR37,FR1081,FR-participant6,FR-participant2,True,1,FR,0,2.797909,0.20819418
BR_TRIP10222_0,e,ĩ,s,k,BR79,BR154,BR321,BR-participant2,BR-participant4,False,0,BR,2,1.6013645,1.4239008
BR_TRIP47059_1,ĩ,ũ,s,t,BR416,BR280,BR559,BR-participant4,BR-participant3,True,1,BR,2,4.5604987,5.378165
ES_TRIP9374_0,ø:,ɤ:,s,t,ES309,ES286,ES189,ES-participant5,ES-participant3,False,0,ES,6,2.418749,0.7527058
FR_TRIP84500_1,ø,ɔ,z,f,FR3968,FR3596,FR1834,FR-participant5,FR-participant2,True,1,FR,0,3.6797948,0.8795183
ES_TRIP18100_1,æ:,ø:,m,v,ES331,ES339,ES115,ES-participant5,ES-participant4,True,1,ES,6,1.2568208,3.6232586
BR_TRIP59827_0,õ,ũ,s,t,BR667,BR706,BR91,BR-participant1,BR-participant2,False,0,BR,2,0.504318,3.1152797
EN_TRIP22135_0,ʌ,ʊ,z,b,EN456,EN648,EN364,EN-participant2,EN-participant6,False,0,EN,1,0.84191054,2.0512865
EN_TRIP12396_0,ɪ,ʊ,z,f,EN2530,EN2375,EN962,EN-participant5,EN-participant4,False,0,EN,1,1.1000032,1.061885
GL_TRIP133_0,a,aː,p,p,GLO96,GLO67,GLO4,S03M,S02M,False,0,GL,4,0.0,0.18749216
GR_TRIP63897_0,yː,aː,b,s,GR279,GR318,GR526,GR-participant4,GR-participant1,False,0,GR,3,0.6806974,5.8835936
FR_TRIP38179_0,o,œ,f,f,FR4019,FR4245,FR3409,FR-participant8,FR-participant5,False,0,FR,0,3.9834218,3.258514
BR_TRIP65982_0,ĩ,ɐ̃,l,s,BR845,BR764,BR876,BR-participant1,BR-participant5,False,0,BR,2,3.4036326,1.9999253
FR_TRIP69970_1,ɛ,e,z,f,FR3782,FR3460,FR4113,FR-participant1,FR-participant8,True,1,FR,0,0.48233017,0.49307156
GR_TRIP9227_1,aː,ʏ,f,t,GR232,GR213,GR105,GR-participant2,GR-participant6,True,1,GR,3,0.9362256,3.7299118
BR_TRIP15830_0,u,ũ,d,k,BR535,BR572,BR399,BR-participant3,BR-participant4,False,0,BR,2,5.44685,2.67591
BR_TRIP61756_0,i,ĩ,s,k,BR757,BR649,BR495,BR-participant1,BR-participant3,False,0,BR,2,0.70869166,2.3515897
ES_TRIP10681_1,y:,ɤ:,s,t,ES312,ES298,ES228,ES-participant5,ES-participant1,True,1,ES,6,0.4589219,5.3557377
GR_TRIP5722_0,ʏ,ʊ,f,s,GR242,GR206,GR693,GR-participant2,GR-participant5,False,0,GR,3,3.718517,2.1259117
FR_TRIP50038_1,e,ɛ,z,b,FR342,FR101,FR1914,FR-participant6,FR-participant3,True,1,FR,0,0.4850915,2.5960672
FR_TRIP12444_0,ø,ɔ,f,f,FR1847,FR2004,FR2642,FR-participant3,FR-participant1,False,0,FR,0,2.9474196,3.6103642
BR_TRIP31558_1,e,i,s,p,BR931,BR982,BR752,BR-participant5,BR-participant1,True,1,BR,2,1.4506602,0.7844872
BR_TRIP4687_1,ĩ,õ,l,g,BR62,BR155,BR776,BR-participant2,BR-participant1,True,1,BR,2,5.601373,4.782716
FR_TRIP17751_1,y,i,z,f,FR2100,FR2097,FR327,FR-participant3,FR-participant6,True,1,FR,0,1.1221398,1.2106298
TU_TRIP10153_0,y,ɯ,d,ʃ,TU226,TU200,TU114,TU-participant1,TU-participant4,False,0,TU,5,1.2411133,1.1026422
FR_TRIP38289_0,ɛ̃,ɑ̃,f,f,FR4094,FR4487,FR126,FR-participant8,FR-participant6,False,0,FR,0,1.4950216,0.14293309
FR_TRIP66345_1,œ,ɔ,z,f,FR1602,FR1306,FR3367,FR-participant4,FR-participant7,True,1,FR,0,4.255894,4.345322
TU_TRIP10757_0,ɯ,u,f,z,TU240,TU211,TU185,TU-participant1,TU-participant3,False,0,TU,5,0.5712168,4.9696474
GR_TRIP65455_0,uː,ʊ,z,t,GR332,GR264,GR560,GR-participant4,GR-participant1,False,0,GR,3,0.56742644,1.4471384
GR_TRIP79555_0,ʏ,aː,b,s,GR713,GR706,GR428,GR-participant5,GR-participant3,False,0,GR,3,2.0582187,5.6577907
TU_TRIP8838_1,ɯ,œ,d,ʃ,TU31,TU37,TU66,TU-participant2,TU-participant4,True,1,TU,5,0.5409564,0.7681569
ES_TRIP12840_1,i:,æ:,l,s,ES305,ES307,ES221,ES-participant5,ES-participant1,True,1,ES,6,2.6479602,3.7881718
BR_TRIP66418_0,e,ɛ,d,s,BR751,BR811,BR489,BR-participant1,BR-participant3,False,0,BR,2,0.38130406,5.1075015
FR_TRIP76349_1,ɑ̃,ɔ̃,f,f,FR3795,FR3732,FR994,FR-participant5,FR-participant2,True,1,FR,0,3.2129571,1.8466291
TU_TRIP3658_1,i,ɯ,f,z,TU177,TU159,TU232,TU-participant3,TU-participant1,True,1,TU,5,1.5490305,1.5191939
BR_TRIP58782_0,i,ɛ,f,s,BR794,BR732,BR47,BR-participant1,BR-participant2,False,0,BR,2,0.44582728,2.0288134
EN_TRIP3380_0,ɪ,ʊ,z,f,EN181,EN207,EN1572,EN-participant6,EN-participant1,False,0,EN,1,1.271451,0.13446341
ES_TRIP12793_1,i:,y:,l,s,ES317,ES318,ES173,ES-participant5,ES-participant3,True,1,ES,6,2.7720199,1.4250342
FR_TRIP12283_0,u,ɔ,f,f,FR1725,FR2004,FR2321,FR-participant3,FR-participant1,False,0,FR,0,0.16994523,4.779614
EN_TRIP2808_0,ɛ,eɪ,z,b,EN141,EN102,EN1109,EN-participant6,EN-participant4,False,0,EN,1,0.95315576,5.571018
TU_TRIP2053_0,u,i,ʃ,t,TU70,TU78,TU35,TU-participant4,TU-participant2,False,0,TU,5,1.4229271,3.8109808
BR_TRIP58407_1,e,ɛ,f,s,BR738,BR812,BR81,BR-participant1,BR-participant2,True,1,BR,2,0.67855877,1.1470814
GR_TRIP71750_1,yː,ʏ,f,t,GR764,GR694,GR221,GR-participant5,GR-participant2,True,1,GR,3,1.6533719,0.8245013
EN_TRIP2931_1,ɪ,æ,z,b,EN295,EN261,EN717,EN-participant6,EN-participant2,True,1,EN,1,2.1926293,2.6627836
TU_TRIP11083_0,u,ɯ,t,s,TU203,TU263,TU91,TU-participant1,TU-participant4,False,0,TU,5,1.5137835,1.9948759
BR_TRIP20082_1,i,ɛ,f,s,BR452,BR487,BR291,BR-participant3,BR-participant4,True,1,BR,2,2.5039024,2.250813
FR_TRIP27586_0,y,i,z,f,FR3073,FR3185,FR2356,FR-participant7,FR-participant1,False,0,FR,0,1.8305069,0.85474783
GL_TRIP2508_0,ɔ,o,f,f,GLO131,GLO37,GLO104,S07F,S03M,False,0,GL,4,0.28160158,4.76909
EN_TRIP17769_1,ʊ,ʌ,z,f,EN2927,EN2674,EN651,EN-participant8,EN-participant2,True,1,EN,1,0.29082447,1.1315521
FR_TRIP7230_0,ɔ,u,z,b,FR1018,FR1081,FR3433,FR-participant2,FR-participant5,False,0,FR,0,0.0147581715,0.047193002
TU_TRIP9838_1,y,ɯ,p,t,TU225,TU230,TU170,TU-participant1,TU-participant3,True,1,TU,5,3.1400573,3.5397706
FR_TRIP76548_1,ø,œ,f,f,FR3981,FR3566,FR1847,FR-participant5,FR-participant3,True,1,FR,0,2.3880732,1.3057485
TU_TRIP733_0,y,i,f,z,TU110,TU120,TU16,TU-participant4,TU-participant2,False,0,TU,5,1.0075155,0.39963305
EN_TRIP27449_0,ɑ,ʌ,z,f,EN775,EN897,EN2723,EN-participant4,EN-participant8,False,0,EN,1,0.45267162,0.04299812
BR_TRIP26169_0,õ,ũ,m,d,BR954,BR901,BR276,BR-participant5,BR-participant4,False,0,BR,2,0.6413425,0.30092916
TU_TRIP9723_1,œ,ɯ,p,t,TU205,TU199,TU137,TU-participant1,TU-participant3,True,1,TU,5,4.426988,1.5277255
FR_TRIP26463_1,ɑ̃,ɔ̃,z,b,FR2993,FR3325,FR1520,FR-participant7,FR-participant4,True,1,FR,0,0.719247,1.8391343
BR_TRIP32829_0,ũ,ẽ,s,t,BR904,BR1051,BR662,BR-participant5,BR-participant1,False,0,BR,2,1.704197,4.436255
BR_TRIP20082_0,i,ɛ,f,s,BR452,BR487,BR291,BR-participant3,BR-participant4,False,0,BR,2,2.5039024,2.250813
GR_TRIP23089_1,iː,yː,b,s,GR462,GR491,GR290,GR-participant3,GR-participant4,True,1,GR,3,2.925442,1.921862
BR_TRIP31489_1,e,ĩ,s,p,BR865,BR970,BR320,BR-participant5,BR-participant4,True,1,BR,2,0.43707272,0.774905
FR_TRIP6896_1,ɛ̃,ɛ,z,b,FR714,FR647,FR1480,FR-participant2,FR-participant4,True,1,FR,0,0.5951453,3.5921824
ES_TRIP6396_1,æ:,ɤ:,s,t,ES28,ES61,ES217,ES-participant2,ES-participant1,True,1,ES,6,0.29645407,0.15109852
ES_TRIP2743_0,ø:,æ:,m,v,ES54,ES46,ES255,ES-participant2,ES-participant1,False,0,ES,6,2.0270836,1.5320909
TU_TRIP1730_0,y,i,t,s,TU80,TU77,TU48,TU-participant4,TU-participant2,False,0,TU,5,2.2233322,3.8385835
GR_TRIP22295_1,iː,ɪ,f,s,GR489,GR473,GR63,GR-participant3,GR-participant6,True,1,GR,3,3.4631002,4.3199787
EN_TRIP12055_1,ɑ,æ,z,b,EN2411,EN2307,EN549,EN-participant5,EN-participant2,True,1,EN,1,0.06054118,1.854709
GL_TRIP2358_1,ɛ,i,g,g,GLO158,GLO99,GLO18,S07F,S03M,True,1,GL,4,1.103716,1.553167
EN_TRIP27748_0,u,ɑ,z,f,EN1147,EN775,EN47,EN-participant4,EN-participant6,False,0,EN,1,3.1039135,4.8813033
ES_TRIP31767_0,ɤ:,a:,s,t,ES214,ES230,ES286,ES-participant1,ES-participant5,False,0,ES,6,1.8558136,1.524683
BR_TRIP6064_1,õ,ɐ̃,k,s,BR164,BR2,BR421,BR-participant2,BR-participant4,True,1,BR,2,2.6392188,0.45267162
BR_TRIP35977_0,ɛ,e,t,ʃ,BR213,BR286,BR76,BR-participant4,BR-participant2,False,0,BR,2,1.4664773,2.3391209
TU_TRIP838_1,ɯ,u,f,z,TU115,TU90,TU240,TU-participant4,TU-participant1,True,1,TU,5,5.090898,5.663164
BR_TRIP26432_1,ũ,u,m,d,BR901,BR1043,BR703,BR-participant5,BR-participant1,True,1,BR,2,3.2106833,4.2442756
ES_TRIP16484_0,ø:,ɤ:,m,v,ES327,ES340,ES207,ES-participant5,ES-participant3,False,0,ES,6,4.3220496,1.8146459
BR_TRIP65535_1,ɐ̃,ẽ,l,s,BR677,BR682,BR475,BR-participant1,BR-participant3,True,1,BR,2,2.9836593,3.2635715
FR_TRIP66395_0,e,ɛ̃,z,f,FR1626,FR1483,FR1917,FR-participant4,FR-participant3,False,0,FR,0,0.1674614,5.146894
BR_TRIP9171_1,ũ,ĩ,f,s,BR175,BR151,BR282,BR-participant2,BR-participant4,True,1,BR,2,5.0096188,5.174614
BR_TRIP1544_1,ɐ̃,ũ,m,d,BR7,BR170,BR403,BR-participant2,BR-participant4,True,1,BR,2,0.108881295,5.630864
EN_TRIP24012_0,ɪ,æ,f,s,EN411,EN469,EN193,EN-participant2,EN-participant6,False,0,EN,1,2.3764865,5.566981
BR_TRIP30540_1,e,i,d,s,BR1014,BR979,BR283,BR-participant5,BR-participant4,True,1,BR,2,3.382368,3.521563
GR_TRIP16752_0,aː,ʏ,f,t,GR387,GR430,GR258,GR-participant3,GR-participant4,False,0,GR,3,0.28885582,2.0060496
FR_TRIP66154_1,ɛ̃,ɑ̃,z,f,FR1483,FR1523,FR3098,FR-participant4,FR-participant7,True,1,FR,0,1.9977874,0.51577145
GR_TRIP30082_0,iː,ʏ,f,t,GR591,GR567,GR289,GR-participant1,GR-participant4,False,0,GR,3,5.30119,5.0639668
GL_TRIP1720_0,o,ɔ,g,g,GLO117,GLO65,GLO19,S02M,S03M,False,0,GL,4,0.1769683,1.1466383
BR_TRIP62041_1,õ,ɔ,k,s,BR653,BR715,BR87,BR-participant1,BR-participant2,True,1,BR,2,4.2297354,3.5644562
FR_TRIP50153_0,o,œ,z,b,FR526,FR391,FR800,FR-participant6,FR-participant2,False,0,FR,0,4.292699,2.4167838
GR_TRIP58398_0,ʏ,aː,f,t,GR355,GR344,GR567,GR-participant4,GR-participant1,False,0,GR,3,0.5755929,1.1538774
ES_TRIP33282_1,ɤ:,æ:,l,s,ES220,ES235,ES292,ES-participant1,ES-participant5,True,1,ES,6,2.4929278,1.3885974
GL_TRIP2165_0,a,aː,f,f,GLO43,GLO154,GLO81,S01F,S05M,False,0,GL,4,2.2714746,1.3774909
BR_TRIP19672_0,e,i,d,s,BR489,BR451,BR814,BR-participant3,BR-participant1,False,0,BR,2,1.007121,1.5673459
EN_TRIP27141_1,ʌ,ɑ,z,b,EN894,EN772,EN364,EN-participant4,EN-participant6,True,1,EN,1,0.28571683,0.2559977
ES_TRIP5894_0,i:,æ:,s,t,ES62,ES16,ES263,ES-participant2,ES-participant1,False,0,ES,6,1.6288898,4.5180073
GL_TRIP1320_1,e,i,g,g,GLO0,GLO9,GLO68,S04F,S03M,True,1,GL,4,0.018988915,0.33470106
