filename,TGT,OTH,prev_phone,next_phone,TGT_item,OTH_item,X_item,speaker_tgt_oth,speaker_x,TGT_first,TGT_first_code,language_stimuli,language_stimuli_code,wav2vec 2.0 (Transformer)_layer8_distance_tgt,wav2vec 2.0 (Transformer)_layer8_distance_oth,wav2vec 2.0 (Transformer)_layer9_distance_tgt,wav2vec 2.0 (Transformer)_layer9_distance_oth,wav2vec 2.0 (Transformer)_layer10_distance_tgt,wav2vec 2.0 (Transformer)_layer10_distance_oth,wav2vec 2.0 (Transformer)_layer11_distance_tgt,wav2vec 2.0 (Transformer)_layer11_distance_oth,wav2vec 2.0 (Transformer)_layer1_distance_tgt,wav2vec 2.0 (Transformer)_layer1_distance_oth,wav2vec 2.0 (Transformer)_layer2_distance_tgt,wav2vec 2.0 (Transformer)_layer2_distance_oth,wav2vec 2.0 (Transformer)_layer3_distance_tgt,wav2vec 2.0 (Transformer)_layer3_distance_oth,wav2vec 2.0 (Transformer)_layer4_distance_tgt,wav2vec 2.0 (Transformer)_layer4_distance_oth,wav2vec 2.0 (Transformer)_layer5_distance_tgt,wav2vec 2.0 (Transformer)_layer5_distance_oth,wav2vec 2.0 (Transformer)_layer6_distance_tgt,wav2vec 2.0 (Transformer)_layer6_distance_oth,wav2vec 2.0 (Transformer)_layer7_distance_tgt,wav2vec 2.0 (Transformer)_layer7_distance_oth,wav2vec 2.0 (Transformer)_layer12_distance_tgt,wav2vec 2.0 (Transformer)_layer12_distance_oth
BR_TRIP66143_0,u,o,s,b,BR722,BR777,BR1039,BR-participant1,BR-participant5,False,0,BR,2,0.3448331356048584,0.3637320399284363,0.2242213934659958,0.2338035255670547,0.2313900142908096,0.2213822305202484,0.0353504791855812,0.039918515831232,0.4716663062572479,0.4835379719734192,0.4204075038433075,0.4407132267951965,0.4017825722694397,0.4192716479301452,0.4077088832855224,0.415844202041626,0.3981221318244934,0.3899377882480621,0.3658125400543213,0.3698081970214844,0.3417960107326507,0.3536660075187683,0.1624350249767303,0.0647091791033744
BR_TRIP66418_1,e,ɛ,d,s,BR751,BR811,BR489,BR-participant1,BR-participant3,True,1,BR,2,0.4647176861763,0.5038213133811951,0.2611609101295471,0.3033397495746612,0.0651290863752365,0.100989393889904,0.016564380377531,0.0277250930666923,0.52381432056427,0.4959764778614044,0.4841670095920563,0.4501908123493194,0.4477955400943756,0.4365974068641662,0.4496523439884186,0.4601747691631317,0.425677627325058,0.4525784254074096,0.4022848010063171,0.4361136555671692,0.4382383227348327,0.4550627470016479,0.1120064631104469,0.0592870637774467
ES_TRIP33047_1,ø:,æ:,l,s,ES267,ES235,ES66,ES-participant1,ES-participant2,True,1,ES,6,0.3603824377059936,0.6462024450302124,0.1661883294582367,0.4357272982597351,0.2034093737602234,0.3817576766014099,0.0304478630423545,0.0624387189745903,0.5135505795478821,0.7655189633369446,0.4680004417896271,0.731342613697052,0.4367295205593109,0.6309274435043335,0.4212234616279602,0.621202290058136,0.4236669838428497,0.6175330877304077,0.4103680551052093,0.6480175256729126,0.3935689926147461,0.6611563563346863,0.0737655684351921,0.3649738430976867
FR_TRIP17511_0,e,ɛ,z,f,FR1917,FR1815,FR3460,FR-participant3,FR-participant1,False,0,FR,0,0.3869645595550537,0.4366680383682251,0.1904518753290176,0.2269380390644073,0.1652432084083557,0.1870813518762588,0.0247462373226881,0.0262082908302545,0.3918452560901642,0.4340708553791046,0.3526785373687744,0.388250321149826,0.3019664883613586,0.3536226153373718,0.2892782092094421,0.3594136238098144,0.2895328998565674,0.3634897470474243,0.3196851909160614,0.3734491765499115,0.3599419295787811,0.4278028309345245,0.0680087059736251,0.2321817576885223
ES_TRIP13139_1,y:,i:,l,s,ES306,ES305,ES174,ES-participant5,ES-participant3,True,1,ES,6,0.4305481016635895,0.6145254373550415,0.3256965279579162,0.3495039045810699,0.2504526376724243,0.3720257580280304,0.0430572442710399,0.0574580691754817,0.5633278489112854,0.5945977568626404,0.5033407807350159,0.5614581108093262,0.4388553500175476,0.5108238458633423,0.4108184576034546,0.5056101083755493,0.3796384334564209,0.5029920339584351,0.3743248581886291,0.5314289331436157,0.3908556401729584,0.5823493599891663,0.2068995237350464,0.5868150591850281
EN_TRIP12320_0,ʊ,ɪ,z,f,EN2375,EN2530,EN1023,EN-participant5,EN-participant4,False,0,EN,1,0.3558922410011291,0.4458057880401611,0.2510408759117126,0.2544719576835632,0.1427788883447647,0.1913118362426757,0.026601418852806,0.0340040437877178,0.5043215155601501,0.500748336315155,0.4384945034980774,0.4279522895812988,0.3655983507633209,0.3864922225475311,0.3720933794975281,0.3899166285991668,0.3789069056510925,0.4161513745784759,0.3706448376178741,0.3964053094387054,0.3728961646556854,0.4356136918067932,0.1484276801347732,0.1509050726890564
GR_TRIP77744_1,ʏ,ɪ,f,s,GR666,GR748,GR242,GR-participant5,GR-participant2,True,1,GR,3,0.46816086769104,0.5483343005180359,0.2591578364372253,0.3257552087306976,0.1866513788700103,0.2695529162883758,0.0243644807487726,0.0731189548969268,0.5287342071533203,0.6038253307342529,0.4632687866687774,0.5438377857208252,0.4200347661972046,0.5014793276786804,0.4232675433158874,0.5112690329551697,0.4269763827323913,0.518181324005127,0.4143800437450409,0.508216917514801,0.4341157674789428,0.5113198757171631,0.075717382133007,0.4269222915172577
GL_TRIP1277_1,e,ɛ,g,g,GLO137,GLO59,GLO98,S05M,S02M,True,1,GL,4,0.4570915400981903,0.4539186656475067,0.2677938044071197,0.3222559988498688,0.0754174515604972,0.065824881196022,0.0209705326706171,0.006699972320348,0.4717534482479095,0.470771312713623,0.4103820621967315,0.4178451299667358,0.395712673664093,0.4052919447422027,0.3720453083515167,0.3942944407463074,0.3839520215988159,0.4169738292694092,0.4007682800292969,0.4350525140762329,0.4317471086978912,0.4450434148311615,0.048045702278614,0.0123168416321277
GL_TRIP844_1,aː,a,f,f,GLO31,GLO81,GLO14,S05M,S04F,True,1,GL,4,0.369817316532135,0.4152542054653168,0.2309043556451797,0.2819827198982239,0.0986465364694595,0.105300486087799,0.024000784382224,0.0258215684443712,0.5102190971374512,0.5206282138824463,0.4345095753669739,0.4608127772808075,0.401273250579834,0.4308516383171081,0.394375205039978,0.4209897816181183,0.4043698012828827,0.4224107563495636,0.3636068999767303,0.4226115345954895,0.3676595389842987,0.4206252098083496,0.0462978929281234,0.0525848418474197
BR_TRIP59112_0,i,ĩ,s,p,BR821,BR647,BR982,BR-participant1,BR-participant5,False,0,BR,2,0.2949740290641784,0.4595374166965484,0.1724358648061752,0.2682706713676452,0.1290741711854934,0.1255945414304733,0.0503090284764766,0.0361894145607948,0.409948468208313,0.4792190492153168,0.342503160238266,0.4281086027622223,0.3057766258716583,0.4001289010047912,0.2935014963150024,0.422460675239563,0.2672203183174133,0.4339871704578399,0.2591259479522705,0.4751581847667694,0.2854369878768921,0.4855429530143738,0.3001115620136261,0.129055842757225
ES_TRIP4250_1,æ:,i:,m,v,ES46,ES44,ES139,ES-participant2,ES-participant4,True,1,ES,6,0.6520999670028687,0.7442718148231506,0.462527871131897,0.4601183831691742,0.4073704481124878,0.221334621310234,0.0638694763183593,0.0996720269322395,0.6215182542800903,0.7095308899879456,0.5544484853744507,0.6790348887443542,0.5101590156555176,0.6421871781349182,0.5178517699241638,0.7124662399291992,0.518873393535614,0.7013781666755676,0.5477710366249084,0.7059084177017212,0.6002827286720276,0.747413694858551,0.3015091717243194,0.7306562066078186
EN_TRIP34911_1,ʌ,ʊ,z,b,EN1511,EN1339,EN2671,EN-participant3,EN-participant8,True,1,EN,1,0.4014974236488342,0.3589212596416473,0.214936763048172,0.1915074735879898,0.1664542704820633,0.1428198814392089,0.0429813899099826,0.0419884845614433,0.4937741756439209,0.4563743472099304,0.4317047595977783,0.419898122549057,0.4081694185733795,0.3817732334136963,0.4110435843467712,0.3749752044677734,0.4258275032043457,0.3621101677417755,0.3988766074180603,0.369689792394638,0.3848352432250976,0.366818368434906,0.226483017206192,0.2106378078460693
ES_TRIP23038_0,y:,ɤ:,s,t,ES120,ES118,ES300,ES-participant4,ES-participant5,False,0,ES,6,0.4931995570659637,0.5271655917167664,0.2573142349720001,0.2968994975090027,0.1022830978035926,0.1746829003095626,0.0395625233650207,0.0429222024977207,0.4903751015663147,0.5372192859649658,0.4384348392486572,0.4790805578231811,0.4008713662624359,0.4464896917343139,0.4289189875125885,0.4609600305557251,0.4573193192481994,0.456062912940979,0.4781509637832641,0.4687921702861786,0.5046771764755249,0.5251184105873108,0.1018786653876304,0.1981738358736038
BR_TRIP36362_1,ɔ,õ,d,g,BR387,BR422,BR1058,BR-participant4,BR-participant5,True,1,BR,2,0.5581701397895813,0.6684475541114807,0.4466873407363891,0.6238552927970886,0.2539515197277069,0.3066554963588714,0.1391920298337936,0.1270630955696106,0.4420879781246185,0.5026612877845764,0.3991625607013702,0.4537025392055511,0.3873972296714782,0.4313686490058899,0.3866392374038696,0.4349009692668915,0.3937355577945709,0.4353289306163788,0.3953985571861267,0.4340364634990692,0.4926231801509857,0.5278657674789429,0.3238534331321716,0.2586867809295654
TU_TRIP9001_0,ɯ,u,ʃ,t,TU229,TU204,TU117,TU-participant1,TU-participant4,False,0,TU,5,0.3580751121044159,0.402275949716568,0.216273158788681,0.31962651014328,0.2414999902248382,0.2917324304580688,0.0432106480002403,0.0632631108164787,0.453038215637207,0.4278542101383209,0.4060864746570587,0.3988268375396728,0.3812862336635589,0.3839384615421295,0.4024989008903503,0.3969222605228424,0.3750271499156952,0.3843460977077484,0.3568803668022156,0.3730162382125854,0.3732623159885406,0.3849565386772156,0.1793162822723388,0.5363175868988037
GR_TRIP66209_1,yː,øː,l,t,GR379,GR309,GR493,GR-participant4,GR-participant3,True,1,GR,3,0.4747960865497589,0.6142988204956055,0.2062598168849945,0.269959419965744,0.1101428419351577,0.1255929172039032,0.011813691817224,0.0099080307409167,0.6753496527671814,0.7228782773017883,0.64084392786026,0.6971204280853271,0.5972036719322205,0.6573560237884521,0.6031620502471924,0.6660082936286926,0.5711537599563599,0.634563148021698,0.4555756747722626,0.6182170510292053,0.4336448013782501,0.6102409958839417,0.0264540594071149,0.0243214052170515
BR_TRIP19605_0,ɛ,i,d,s,BR629,BR639,BR731,BR-participant3,BR-participant1,False,0,BR,2,0.3789360821247101,0.5823901891708374,0.2031638473272323,0.298501044511795,0.0445467121899127,0.0444479621946811,0.0277018137276172,0.009714962914586,0.4642418622970581,0.5656636953353882,0.4199717938899994,0.5436062812805176,0.3928515315055847,0.5168861746788025,0.4059001505374908,0.5261915922164917,0.4010278284549713,0.5418099164962769,0.3915320932865143,0.494742751121521,0.4185682237148285,0.5129055976867676,0.1346059739589691,0.0391587242484092
GL_TRIP2400_0,a,aː,p,p,GLO113,GLO34,GLO96,S07F,S03M,False,0,GL,4,0.3976884186267853,0.4005661308765411,0.2467283606529235,0.2068969756364822,0.1110012307763099,0.0903270542621612,0.0188592504709959,0.0211935900151729,0.5140454173088074,0.4987780153751373,0.4496781229972839,0.4415521621704101,0.4159965515136719,0.3977048397064209,0.3871089518070221,0.3885269165039062,0.3795214593410492,0.3834551572799682,0.3737667202949524,0.3892112970352173,0.3742286562919616,0.3918260931968689,0.0475533679127693,0.0438756868243217
GR_TRIP18373_0,iː,ɪ,f,t,GR403,GR447,GR289,GR-participant3,GR-participant4,False,0,GR,3,0.5867043137550354,0.6721858978271484,0.3533452749252319,0.4228852689266205,0.1182838380336761,0.1198317036032676,0.023581575602293,0.0348842181265354,0.624334454536438,0.7093709111213684,0.5836488008499146,0.6601223349571228,0.5408574342727661,0.6512340903282166,0.5122249126434326,0.6743404865264893,0.4930729269981384,0.6523459553718567,0.4678897261619568,0.6296523213386536,0.5262013673782349,0.6404759287834167,0.0685760527849197,0.4852743446826935
BR_TRIP5725_0,ɐ̃,a,k,s,BR192,BR31,BR838,BR-participant2,BR-participant1,False,0,BR,2,0.4615833759307861,0.5865235328674316,0.2139955461025238,0.2862889766693115,0.0432894527912139,0.0666094943881034,0.0117950066924095,0.0148312542587518,0.5152777433395386,0.5576135516166687,0.4491391479969024,0.5079350471496582,0.4190469980239868,0.4953856766223907,0.4244948923587799,0.5245012044906616,0.4101378917694092,0.5113323926925659,0.423638105392456,0.5162237882614136,0.4522861838340759,0.5611726641654968,0.0879044309258461,0.1184670180082321
TU_TRIP9912_0,y,œ,p,t,TU238,TU249,TU82,TU-participant1,TU-participant4,False,0,TU,5,0.625058650970459,0.558013379573822,0.3923119008541107,0.2581465244293213,0.3082261979579925,0.2136393636465072,0.0826245546340942,0.0258693769574165,0.6713575720787048,0.6468396186828613,0.6464371085166931,0.6112894415855408,0.6073915362358093,0.5873146653175354,0.6367478966712952,0.597152829170227,0.607869565486908,0.579926609992981,0.5835711359977722,0.5519704222679138,0.6005953550338745,0.5488082766532898,0.3470993936061859,0.0580614656209945
EN_TRIP24278_1,ʊ,u,f,s,EN749,EN700,EN2386,EN-participant2,EN-participant5,True,1,EN,1,0.4800725281238556,0.5136451125144958,0.3025458455085754,0.3404090404510498,0.261301577091217,0.2379476726055145,0.0336699448525905,0.0318556278944015,0.5448309779167175,0.4919487833976745,0.4793960452079773,0.4459443390369415,0.4465339481830597,0.4113401472568512,0.4534517526626587,0.4158693552017212,0.4330373704433441,0.4065893888473511,0.4823858141899109,0.4099050164222717,0.4772853255271911,0.4496073126792907,0.0879813283681869,0.1068266779184341
BR_TRIP30154_1,ĩ,e,s,k,BR881,BR1016,BR309,BR-participant5,BR-participant4,True,1,BR,2,0.6241114735603333,0.6316436529159546,0.3818354308605194,0.4056270718574524,0.2232584357261657,0.2010504454374313,0.0537620075047016,0.0583038181066513,0.6335847973823547,0.7124313712120056,0.5989362001419067,0.6706392168998718,0.5838838219642639,0.6693845987319946,0.5924957394599915,0.6692167520523071,0.5843948125839233,0.6540064811706543,0.5894961953163147,0.6087598204612732,0.6307084560394287,0.6063369512557983,0.2717131674289703,0.3436483144760132
GR_TRIP7463_0,uː,yː,f,t,GR144,GR134,GR76,GR-participant2,GR-participant6,False,0,GR,3,0.5430310368537903,0.6303874850273132,0.306363046169281,0.4760768413543701,0.1586247533559799,0.1394418478012085,0.0232158917933702,0.0242451764643192,0.4734134674072265,0.597707986831665,0.4481681585311889,0.5651008486747742,0.4252760112285614,0.5366222262382507,0.4343070089817047,0.550352156162262,0.4130647778511047,0.5542597770690918,0.4046256840229034,0.5478879809379578,0.4914115667343139,0.6070125699043274,0.1862391829490661,0.1078680902719497
ES_TRIP29042_1,y:,æ:,s,t,ES168,ES193,ES27,ES-participant3,ES-participant2,True,1,ES,6,0.5011323690414429,0.6550819277763367,0.2951229214668274,0.4525964260101318,0.1842012852430343,0.2266155928373336,0.0213749874383211,0.0226509943604469,0.5503073930740356,0.6576880216598511,0.5107795000076294,0.6240178942680359,0.4757372438907623,0.5971718430519104,0.4758876860141754,0.6226208806037903,0.450917899608612,0.6149914860725403,0.4450868666172027,0.5938884019851685,0.4495548605918884,0.6646422743797302,0.0816480591893196,0.054630771279335
EN_TRIP37337_0,ɪ,i,f,s,EN1763,EN1899,EN2630,EN-participant1,EN-participant8,False,0,EN,1,0.5663886070251465,0.6375709176063538,0.4191890954971313,0.3846539258956909,0.3150283098220825,0.37882861495018,0.0502858981490135,0.0861831381916999,0.5241408348083496,0.5725486874580383,0.5039412379264832,0.5444666147232056,0.5004234910011292,0.5320610404014587,0.5488829612731934,0.5930309891700745,0.5011612176895142,0.5959240198135376,0.4850332140922546,0.570455014705658,0.5097634792327881,0.5700599551200867,0.3229690492153168,0.3493350148200989
GR_TRIP13285_1,ʏ,øː,n,t,GR240,GR152,GR95,GR-participant2,GR-participant6,True,1,GR,3,0.5965760946273804,0.6898649334907532,0.4193331301212311,0.4391036927700043,0.1057416945695877,0.1782684028148651,0.037685140967369,0.0561540499329566,0.6248200535774231,0.6049131751060486,0.5857269763946533,0.5644974112510681,0.5517513751983643,0.5619572401046753,0.56575608253479,0.5899191498756409,0.5510623455047607,0.5870848298072815,0.5590130686759949,0.5936133861541748,0.5918020009994507,0.6668000817298889,0.0730258822441101,0.1119161769747734
FR_TRIP84461_0,œ,ɔ,z,f,FR3954,FR3596,FR3367,FR-participant5,FR-participant7,False,0,FR,0,0.4373238682746887,0.4946441054344177,0.2723790109157562,0.3056854903697967,0.0667606070637703,0.0627609863877296,0.0322609134018421,0.0242176204919815,0.4571857452392578,0.4863401651382446,0.4109576046466827,0.4328635036945343,0.3647390305995941,0.3887245953083038,0.3619062602519989,0.3866470456123352,0.359192430973053,0.3899900913238525,0.3665667176246643,0.417431890964508,0.4108529686927795,0.4720358252525329,0.3004696667194366,0.1781806796789169
BR_TRIP65535_0,ɐ̃,ẽ,l,s,BR677,BR682,BR475,BR-participant1,BR-participant3,False,0,BR,2,0.4628478586673736,0.582016110420227,0.2599611580371856,0.2858886122703552,0.1690106689929962,0.152021586894989,0.0229540467262268,0.012677296064794,0.4917787313461303,0.6070494055747986,0.447447270154953,0.5807355046272278,0.4325058162212372,0.5771364569664001,0.4626911580562591,0.6188005208969116,0.4384564161300659,0.5966203212738037,0.4307014644145965,0.6200445294380188,0.431256890296936,0.576263964176178,0.0504925325512886,0.0347971320152282
ES_TRIP4816_1,a:,æ:,m,v,ES47,ES46,ES116,ES-participant2,ES-participant4,True,1,ES,6,0.4216073751449585,0.5046751499176025,0.311238020658493,0.3516013026237488,0.2935742437839508,0.3140738606452942,0.0553416647017002,0.0651088058948516,0.5754266381263733,0.5946062207221985,0.503427267074585,0.5343045592308044,0.4522768557071686,0.4833044707775116,0.417378306388855,0.4667034745216369,0.3918111324310303,0.4404776096343994,0.39310422539711,0.4505116045475006,0.377769261598587,0.5032452940940857,0.2262451350688934,0.1291095912456512
GL_TRIP718_1,i,ɛ,p,p,GLO12,GLO52,GLO138,S05M,S01F,True,1,GL,4,0.533196210861206,0.5223723649978638,0.3144230842590332,0.3031952679157257,0.0794588178396225,0.1108475252985954,0.0121193630620837,0.0316577106714248,0.5915753245353699,0.5512206554412842,0.5520817041397095,0.5240209102630615,0.5287557244300842,0.5064923763275146,0.524940550327301,0.5035045742988586,0.5332056283950806,0.5151754021644592,0.5471948385238647,0.531147301197052,0.5379258394241333,0.5319941639900208,0.0323373973369598,0.0606939196586608
TU_TRIP3116_1,ɯ,y,d,ʃ,TU189,TU158,TU57,TU-participant3,TU-participant2,True,1,TU,5,0.4485942423343658,0.4744598269462585,0.3232562243938446,0.336549699306488,0.2686022818088531,0.289097398519516,0.045815572142601,0.0502896010875701,0.3918385803699493,0.4757807552814483,0.3651745617389679,0.4370019733905792,0.3317291140556335,0.3985683917999267,0.3341648578643799,0.4229617416858673,0.3178843557834625,0.3850425183773041,0.305550217628479,0.387138694524765,0.3658466637134552,0.4692428112030029,0.1871146261692047,0.111784353852272
FR_TRIP30491_0,ɛ,ɛ̃,f,f,FR2928,FR3111,FR3742,FR-participant7,FR-participant5,False,0,FR,0,0.4509069919586181,0.4496018886566162,0.2570118606090545,0.2691000401973724,0.0940123796463012,0.2461250722408294,0.0230766851454973,0.0361364260315895,0.434630423784256,0.4553503096103668,0.4108165800571441,0.4229629635810852,0.3632024526596069,0.3798450529575348,0.3669718205928802,0.3584078550338745,0.3541263937950134,0.3776114881038666,0.3841356635093689,0.4077707529067993,0.4170345962047577,0.4324586391448974,0.1466001123189926,0.1356632709503173
GR_TRIP69259_0,uː,ʊ,f,t,GR728,GR661,GR450,GR-participant5,GR-participant3,False,0,GR,3,0.5793095231056213,0.7113811373710632,0.4177210628986358,0.4794556498527527,0.2130271196365356,0.2148238122463226,0.0395081005990505,0.0390266291797161,0.5355995297431946,0.6513450145721436,0.5081432461738586,0.6186891198158264,0.4755256175994873,0.6072543263435364,0.481544554233551,0.6304830312728882,0.4564222395420074,0.6294451951980591,0.4813485741615295,0.6294847130775452,0.5641039609909058,0.6851853728294373,0.1307107061147689,0.2194945067167282
BR_TRIP16155_0,u,ũ,m,d,BR614,BR570,BR783,BR-participant3,BR-participant1,False,0,BR,2,0.634304940700531,0.6911976337432861,0.3850200772285461,0.4082988500595093,0.2979364991188049,0.2437615394592285,0.0608111321926116,0.0547231882810592,0.6494411826133728,0.6752398610115051,0.6336843371391296,0.6517347693443298,0.6281580328941345,0.6615584492683411,0.6438160538673401,0.7139549851417542,0.64251708984375,0.7346616387367249,0.651731550693512,0.6937999725341797,0.6182957291603088,0.6961811184883118,0.134778693318367,0.1318389177322387
ES_TRIP10538_0,y:,ø:,s,t,ES288,ES285,ES264,ES-participant5,ES-participant1,False,0,ES,6,0.3777757585048675,0.4145112931728363,0.1840893030166626,0.2039854228496551,0.033322624862194,0.0717100948095321,0.0101818097755312,0.02205765619874,0.45161834359169,0.477306991815567,0.4044125974178314,0.4247428178787231,0.3585552871227264,0.3758333325386047,0.3607313632965088,0.3814666271209717,0.3509140014648437,0.3837288022041321,0.3687213063240051,0.3937862813472748,0.3929317891597748,0.4135171473026275,0.0289258118718862,0.1300182342529297
ES_TRIP3099_1,ɤ:,æ:,m,v,ES7,ES58,ES148,ES-participant2,ES-participant3,True,1,ES,6,0.901781678199768,0.9164043664932252,0.5405198335647583,0.9984686374664308,0.850175678730011,0.7098426818847656,0.2651264071464538,0.3500884473323822,0.5475359559059143,0.5523115992546082,0.4662335216999054,0.4477292597293854,0.3918191492557525,0.3933447003364563,0.363469123840332,0.3611792623996734,0.3404770493507385,0.3582116365432739,0.344189316034317,0.3852903544902801,0.5811023116111755,0.6021185517311096,0.7417916655540466,0.7020760178565979
BR_TRIP32140_1,ɐ̃,õ,l,s,BR917,BR888,BR250,BR-participant5,BR-participant4,True,1,BR,2,0.5068049430847168,0.5239100456237793,0.2869332134723663,0.2915334105491638,0.2298259288072586,0.2233863919973373,0.0288166757673025,0.0366770140826702,0.6145068407058716,0.598710834980011,0.5484697222709656,0.5531271696090698,0.5257868766784668,0.5384427309036255,0.5694814920425415,0.5697766542434692,0.5468417406082153,0.5745018720626831,0.5218847393989563,0.5357130765914917,0.5177636742591858,0.508550763130188,0.131751000881195,0.0965685844421386
GR_TRIP37873_0,yː,iː,b,s,GR550,GR628,GR40,GR-participant1,GR-participant6,False,0,GR,3,0.4662933349609375,0.5138006210327148,0.2762295007705688,0.2651111185550689,0.1695855259895324,0.2672106921672821,0.0252742115408182,0.0505157560110092,0.4468303620815277,0.5448841452598572,0.4050773680210113,0.4890771806240082,0.3862707316875458,0.4701944291591644,0.4154613018035888,0.5281305313110352,0.4204883277416229,0.5343123078346252,0.4028589725494385,0.5257707238197327,0.4273795485496521,0.5210511088371277,0.2719207406044006,0.4718391895294189
EN_TRIP6987_1,ʊ,ɪ,z,b,EN2074,EN2194,EN648,EN-participant7,EN-participant2,True,1,EN,1,0.4250400960445404,0.3973503410816192,0.3156305253505707,0.2958797514438629,0.0944330170750618,0.0744383707642555,0.0231384206563234,0.0238356199115514,0.4807833135128021,0.4661832451820373,0.4273247718811035,0.4064387083053589,0.3902917802333832,0.3640057444572449,0.3728062808513641,0.3397109508514404,0.3553133904933929,0.3174032866954803,0.3489766418933868,0.3466493189334869,0.4105477631092071,0.3912287950515747,0.1663290709257125,0.0976903364062309
ES_TRIP31767_1,ɤ:,a:,s,t,ES214,ES230,ES286,ES-participant1,ES-participant5,True,1,ES,6,0.4707775115966797,0.5378690958023071,0.2822698056697845,0.2789839804172516,0.1759500354528427,0.118722416460514,0.0615403316915035,0.0314045436680316,0.4881855547428131,0.568566620349884,0.4350630044937134,0.5139341354370117,0.4049566686153412,0.4763112068176269,0.4058079719543457,0.4957556128501892,0.3995677530765533,0.4532953798770904,0.4099510610103607,0.4788559675216675,0.4397099316120147,0.5185161232948303,0.106046050786972,0.2438884675502777
GR_TRIP79206_1,ʏ,øː,n,t,GR712,GR736,GR546,GR-participant5,GR-participant1,True,1,GR,3,0.5693269371986389,0.6918847560882568,0.3724782466888428,0.4432477056980133,0.157618761062622,0.1773919463157653,0.0244777053594589,0.0350847281515598,0.6099388599395752,0.6536542177200317,0.5071154832839966,0.6051127910614014,0.4580769836902618,0.6016835570335388,0.4570976495742798,0.6371215581893921,0.4627068042755127,0.6288608908653259,0.4618176221847534,0.6173855662345886,0.5595242977142334,0.6734582781791687,0.1335734724998474,0.1645761281251907
GR_TRIP23423_0,ʊ,ʏ,z,t,GR506,GR400,GR350,GR-participant3,GR-participant4,False,0,GR,3,0.602796733379364,0.6935819983482361,0.4095554053783417,0.4356585443019867,0.4036262035369873,0.3309450149536133,0.1133295372128486,0.0698941051959991,0.6397119760513306,0.7848221659660339,0.6082147359848022,0.7522482872009277,0.5562419295310974,0.7188335657119751,0.6117167472839355,0.7533804178237915,0.6074997186660767,0.7328484654426575,0.5825523734092712,0.6973698735237122,0.5852934122085571,0.676786482334137,0.4015843272209167,0.3031261563301086
GR_TRIP51324_1,yː,iː,z,t,GR43,GR120,GR529,GR-participant6,GR-participant1,True,1,GR,3,0.4034460484981537,0.4481652379035949,0.278256356716156,0.2940725684165954,0.1082806140184402,0.0670765861868858,0.0177920591086149,0.0214180722832679,0.4595756530761719,0.559909462928772,0.4187125265598297,0.5089795589447021,0.3952745199203491,0.4694006741046905,0.3896505236625671,0.4600381851196289,0.3822466135025024,0.4202373325824737,0.3903723657131195,0.4214215278625488,0.4141827225685119,0.4388838708400726,0.0605109669268131,0.0445328690111637
TU_TRIP4728_1,y,œ,t,s,TU168,TU197,TU5,TU-participant3,TU-participant2,True,1,TU,5,0.3469321131706238,0.4055511951446533,0.2598301768302917,0.2984538674354553,0.0903129503130912,0.1414682418107986,0.025638585910201,0.0543018318712711,0.4301375448703766,0.5508655309677124,0.3624160289764404,0.4783967435359955,0.3266523480415344,0.4323402047157287,0.3183117508888244,0.4292306005954742,0.3062713146209717,0.4229966998100281,0.2943068146705627,0.4058990478515625,0.3253325223922729,0.4112571477890014,0.4082176685333252,0.4936204552650451
BR_TRIP31860_0,ĩ,ẽ,l,s,BR967,BR870,BR688,BR-participant5,BR-participant1,False,0,BR,2,0.4071485698223114,0.5901601314544678,0.2230774015188217,0.3737870752811432,0.2030591368675232,0.3513283431529999,0.014365267008543,0.0287335664033889,0.4857883751392364,0.6182193160057068,0.466789186000824,0.6006168127059937,0.43220916390419,0.5595499277114868,0.4611931443214416,0.5678920149803162,0.4550811648368835,0.546495258808136,0.4331542551517486,0.530902624130249,0.4262102544307709,0.5732865929603577,0.0241611246019601,0.049829252064228
TU_TRIP567_0,i,y,f,z,TU107,TU110,TU219,TU-participant4,TU-participant1,False,0,TU,5,0.3843650817871094,0.5828344821929932,0.1949194371700287,0.4103586077690124,0.1008401960134506,0.2664572596549988,0.0081434231251478,0.0303231161087751,0.49031463265419,0.5636397004127502,0.469306081533432,0.5227463841438293,0.4180005192756653,0.4764590561389923,0.434912770986557,0.5080025792121887,0.4219704270362854,0.5098031759262085,0.4127651751041412,0.5245350003242493,0.3986892700195312,0.5487524271011353,0.0301515366882085,0.0852073729038238
FR_TRIP49536_1,ɛ,e,z,b,FR101,FR342,FR1812,FR-participant6,FR-participant3,True,1,FR,0,0.608440637588501,0.6005767583847046,0.4056185185909271,0.3738911151885986,0.0958067253232002,0.2465330064296722,0.0276970211416482,0.0858552828431129,0.5850856900215149,0.5072155594825745,0.5532771348953247,0.4701322615146637,0.5627603530883789,0.4783513844013214,0.6127560138702393,0.5136759877204895,0.5841260552406311,0.5315806269645691,0.564225971698761,0.5426930785179138,0.6190842986106873,0.5846892595291138,0.2874793708324432,0.6343985795974731
