filename,TGT,OTH,prev_phone,next_phone,TGT_item,OTH_item,X_item,speaker_tgt_oth,speaker_x,TGT_first,TGT_first_code,language_stimuli,language_stimuli_code,HuBERT (Transformer)_layer0_distance_tgt,HuBERT (Transformer)_layer0_distance_oth,HuBERT (Transformer)_layer1_distance_tgt,HuBERT (Transformer)_layer1_distance_oth,HuBERT (Transformer)_layer2_distance_tgt,HuBERT (Transformer)_layer2_distance_oth,HuBERT (Transformer)_layer3_distance_tgt,HuBERT (Transformer)_layer3_distance_oth,HuBERT (Transformer)_layer4_distance_tgt,HuBERT (Transformer)_layer4_distance_oth,HuBERT (Transformer)_layer5_distance_tgt,HuBERT (Transformer)_layer5_distance_oth,HuBERT (Transformer)_layer6_distance_tgt,HuBERT (Transformer)_layer6_distance_oth,HuBERT (Transformer)_layer7_distance_tgt,HuBERT (Transformer)_layer7_distance_oth,HuBERT (Transformer)_layer8_distance_tgt,HuBERT (Transformer)_layer8_distance_oth,HuBERT (Transformer)_layer9_distance_tgt,HuBERT (Transformer)_layer9_distance_oth,HuBERT (Transformer)_layer10_distance_tgt,HuBERT (Transformer)_layer10_distance_oth,HuBERT (Transformer)_layer11_distance_tgt,HuBERT (Transformer)_layer11_distance_oth,HuBERT (Logits)_distance_tgt,HuBERT (Logits)_distance_oth,logits_softmax_distance_tgt,logits_softmax_distance_oth
TU_TRIP11574_1,y,u,t,s,TU236,TU203,TU80,TU-participant1,TU-participant4,True,1,TU,5,0.5011211633682251,0.4452097713947296,0.4535734355449676,0.3983839154243469,0.4394464492797851,0.3715558052062988,0.4220066368579864,0.3584466874599457,0.4211958348751068,0.3363860249519348,0.4397523701190948,0.352649062871933,0.4441657066345215,0.3382248878479004,0.4493413269519806,0.3433891832828522,0.4448729455471039,0.3088462650775909,0.4378343522548675,0.2602220773696899,0.5468827486038208,0.3352227509021759,0.5801913142204285,0.4202224314212799,0.4510361850261688,0.3392880856990814,1.867591142654419,1.2381113767623901
GL_TRIP700_0,aː,a,p,p,GLO6,GLO108,GLO44,S05M,S04F,False,0,GL,4,0.2602390944957733,0.2760072350502014,0.2391076385974884,0.2592619061470032,0.2535887360572815,0.261025458574295,0.2478052824735641,0.2565162181854248,0.2446298599243164,0.2488762885332107,0.2381119579076767,0.2440779954195022,0.2031906396150589,0.206121951341629,0.2002332955598831,0.2172212302684784,0.2134059816598892,0.2232649028301239,0.2283974140882492,0.2355995774269104,0.2590289711952209,0.2675617933273315,0.234943002462387,0.2478082031011581,0.120889738202095,0.1310511529445648,0.8495806455612183,0.7286044359207153
BR_TRIP42239_1,ũ,ẽ,z,b,BR338,BR256,BR959,BR-participant4,BR-participant5,True,1,BR,2,0.5280282497406006,0.5952459573745728,0.4514189660549164,0.5365192294120789,0.4610090851783752,0.5505498051643372,0.4706833064556122,0.5689912438392639,0.4536254405975342,0.5506671667098999,0.4292614161968231,0.5613855123519897,0.4463244080543518,0.5946658849716187,0.4422162175178528,0.5875635743141174,0.3651770651340484,0.474569171667099,0.2966198921203613,0.3496692776679992,0.3800158500671386,0.4283710420131683,0.4128133952617645,0.5469804406166077,0.3390708863735199,0.4656727313995361,1.3013938665390015,2.266725540161133
GR_TRIP66367_1,øː,yː,l,t,GR365,GR281,GR167,GR-participant4,GR-participant2,True,1,GR,3,0.5358695983886719,0.5800438523292542,0.4755301177501678,0.5189081430435181,0.4309903681278229,0.4851801693439483,0.3945049047470093,0.4974461495876312,0.3407316505908966,0.4424702525138855,0.3258728682994842,0.4399234056472778,0.3054103255271911,0.4141297936439514,0.2847217321395874,0.4042335450649261,0.2453655451536178,0.3786768019199371,0.1838744580745697,0.2971992194652557,0.2493974268436432,0.3942357003688812,0.2984624207019806,0.4792886972427368,0.273162841796875,0.4375622868537903,1.2191375494003296,1.949283242225647
ES_TRIP36905_0,y:,ø:,m,v,ES246,ES279,ES57,ES-participant1,ES-participant2,False,0,ES,6,0.4486726522445678,0.4504962563514709,0.3721854984760284,0.3790033757686615,0.3713501095771789,0.4057904779911041,0.355232298374176,0.3723205327987671,0.3620995283126831,0.3583606481552124,0.3379857838153839,0.3231100738048553,0.350984126329422,0.337953120470047,0.3614935278892517,0.3361184298992157,0.349414587020874,0.3216840326786041,0.318623811006546,0.2881583571434021,0.4109193682670593,0.3384013473987579,0.5522814393043518,0.3748550415039062,0.4683610200881958,0.3077936768531799,2.229358434677124,1.0913182497024536
BR_TRIP56762_0,e,ĩ,z,b,BR756,BR774,BR637,BR-participant1,BR-participant3,False,0,BR,2,0.3903018236160278,0.5771575570106506,0.3407368659973144,0.5192636847496033,0.3243460059165954,0.5157532095909119,0.2826426923274994,0.5506802201271057,0.2573105990886688,0.4735501110553741,0.2474365085363388,0.4707095324993133,0.2428947836160659,0.4422596395015716,0.2239964753389358,0.4282921254634857,0.1958008408546447,0.3696430623531341,0.1733109951019287,0.2860497832298279,0.180663987994194,0.3297754824161529,0.1865185499191284,0.3879542350769043,0.1806019693613052,0.3298435509204864,0.9364004135131836,1.5839214324951172
BR_TRIP36215_0,o,ɔ,z,f,BR222,BR214,BR607,BR-participant4,BR-participant3,False,0,BR,2,0.533098578453064,0.5635485053062439,0.5023995637893677,0.4976686537265777,0.4282065033912658,0.4767922461032867,0.3945166170597076,0.45473513007164,0.3846520781517029,0.4550801217556,0.3622190952301025,0.4217954277992248,0.354873776435852,0.414147138595581,0.3632621169090271,0.4296008944511413,0.3086369931697845,0.397580087184906,0.2522100210189819,0.4010571837425232,0.2927660048007965,0.4244329929351806,0.3123990893363952,0.4226573705673218,0.2040480673313141,0.2957269251346588,1.0067620277404785,1.4126150608062744
FR_TRIP65197_1,e,i,z,b,FR1623,FR1665,FR1914,FR-participant4,FR-participant3,True,1,FR,0,0.512416422367096,0.5169318914413452,0.4536948204040527,0.4548227787017822,0.4585171937942505,0.462677538394928,0.4399109482765198,0.4391641318798065,0.4302501380443573,0.431482583284378,0.4081267118453979,0.4270258545875549,0.4260515570640564,0.4338090717792511,0.429373025894165,0.434347003698349,0.4126874804496765,0.379467636346817,0.3568881452083587,0.3262972831726074,0.4711357653141022,0.4209793210029602,0.5688587427139282,0.5205296874046326,0.4839040338993072,0.4948272407054901,1.931134819984436,2.5555903911590576
BR_TRIP27188_1,ɔ,õ,d,g,BR1058,BR1033,BR823,BR-participant5,BR-participant1,True,1,BR,2,0.3740604817867279,0.4700609743595123,0.346301257610321,0.3960573673248291,0.3330204784870147,0.4305199980735779,0.3119378387928009,0.4189084470272064,0.3196205198764801,0.4352912008762359,0.325703889131546,0.4501076936721802,0.3344230055809021,0.449915200471878,0.3430263996124267,0.443258136510849,0.3381173610687256,0.4014340937137604,0.3217253088951111,0.3682304620742798,0.3650839328765869,0.4230040609836578,0.4236360788345337,0.3650450110435486,0.3662241101264953,0.2813735008239746,2.4142954349517822,1.4127343893051147
EN_TRIP1435_1,ɪ,ʊ,f,s,EN193,EN73,EN1303,EN-participant6,EN-participant3,True,1,EN,1,0.3287435472011566,0.440844714641571,0.3086918890476227,0.4106357395648956,0.3037648499011993,0.4161637425422668,0.2853101789951324,0.3900643289089203,0.2554886043071747,0.3587038815021515,0.2576748728752136,0.3398223519325256,0.2713036239147186,0.3206619322299957,0.2672668993473053,0.3111655414104461,0.2359207868576049,0.2971111536026001,0.1892678439617157,0.2774169147014618,0.2362311780452728,0.3250342309474945,0.2161874622106552,0.3005476891994476,0.1428678184747696,0.1914349049329757,0.6942187547683716,0.9202432036399841
BR_TRIP15874_1,ũ,u,d,k,BR522,BR612,BR671,BR-participant3,BR-participant1,True,1,BR,2,0.518836259841919,0.662227988243103,0.4756463468074798,0.6375589966773987,0.4744627773761749,0.6149791479110718,0.4816724359989166,0.6118264198303223,0.4895936250686645,0.6233885288238525,0.5216448903083801,0.6096981167793274,0.5348597764968872,0.6395819783210754,0.5423716306686401,0.6119935512542725,0.5186224579811096,0.6045880317687988,0.5560779571533203,0.563761830329895,0.639284610748291,0.6538810133934021,0.5899351239204407,0.691260039806366,0.4501647353172302,0.693743884563446,2.525111198425293,4.073097229003906
TU_TRIP8739_0,y,œ,d,ʃ,TU20,TU40,TU158,TU-participant2,TU-participant3,False,0,TU,5,0.3935163617134094,0.4559148252010345,0.3335407376289367,0.3979176580905914,0.3168087601661682,0.3615555465221405,0.2946467995643616,0.3336474001407623,0.2527736127376556,0.2960103750228882,0.2688248455524444,0.2962945401668548,0.2884794473648071,0.3011779487133026,0.3060265183448791,0.3100219368934631,0.3036189973354339,0.2842611968517303,0.3062819242477417,0.2681601643562317,0.2998783588409424,0.2684060037136078,0.3214825391769409,0.345495343208313,0.2415932267904281,0.2603375315666199,1.0759460926055908,1.1714980602264404
ES_TRIP37397_0,æ:,a:,m,v,ES259,ES248,ES58,ES-participant1,ES-participant2,False,0,ES,6,0.3777748048305511,0.4003742337226867,0.3280792534351349,0.3435121774673462,0.3427221179008484,0.3484939634799957,0.3197081387042999,0.3332919180393219,0.3088648319244385,0.3131740093231201,0.2900490164756775,0.301734060049057,0.2824749648571014,0.3005326390266418,0.2736968696117401,0.3144688904285431,0.2454716563224792,0.3035823702812195,0.2385559678077697,0.2986049056053161,0.2775529026985168,0.3273521959781647,0.3016938269138336,0.3530955016613006,0.2285421341657638,0.2987746596336365,1.0166908502578735,1.4287209510803223
TU_TRIP9001_1,ɯ,u,ʃ,t,TU229,TU204,TU117,TU-participant1,TU-participant4,True,1,TU,5,0.4501041173934936,0.4555477499961853,0.4146070480346679,0.4256121218204498,0.3931180834770202,0.4059526026248932,0.3374458253383636,0.3759388625621795,0.3151778280735016,0.3619935512542724,0.3202882409095764,0.3689913153648376,0.3216166496276855,0.3732006847858429,0.2866411209106445,0.3534483313560486,0.2206429541110992,0.3018977344036102,0.137826070189476,0.2073810845613479,0.1960173100233078,0.2966604828834533,0.2112962901592254,0.3452084064483642,0.1564762741327285,0.2556861340999603,0.6224874258041382,0.9956978559494019
FR_TRIP82361_1,u,ɔ,z,b,FR3842,FR3433,FR4425,FR-participant5,FR-participant8,True,1,FR,0,0.4511660039424896,0.493279367685318,0.3831740617752075,0.4133267700672149,0.3869735598564148,0.4217996001243591,0.3752510547637939,0.4210894703865051,0.3622214198112488,0.4346075654029846,0.4082915186882019,0.4536088109016418,0.4777992367744446,0.4749921560287475,0.4984460473060608,0.4865559637546539,0.4528089165687561,0.419034868478775,0.3337360322475433,0.3338268399238586,0.3548724353313446,0.3578402101993561,0.4074308276176452,0.3631421029567718,0.3555134534835815,0.2486928105354309,1.570048451423645,1.0696457624435425
EN_TRIP24235_1,u,ɑ,f,s,EN700,EN563,EN2768,EN-participant2,EN-participant8,True,1,EN,1,0.3882551193237304,0.5555242896080017,0.3480942547321319,0.4925803244113922,0.3789351284503937,0.4944480657577514,0.3391692042350769,0.5037441849708557,0.3142555058002472,0.5144561529159546,0.304467499256134,0.5282476544380188,0.3174545168876648,0.5629936456680298,0.2983559370040893,0.5519692897796631,0.2505837976932525,0.5329133868217468,0.2111028879880905,0.5617928504943848,0.2585105299949646,0.6606987118721008,0.2920430302619934,0.7668535709381104,0.200775146484375,0.7360720634460449,0.9867159724235535,3.67244291305542
BR_TRIP50763_0,a,ɐ̃,k,b,BR745,BR680,BR33,BR-participant1,BR-participant2,False,0,BR,2,0.4157066643238067,0.4465142488479614,0.3602039515972137,0.3986500203609466,0.3795597553253174,0.42703577876091,0.3577800691127777,0.4406165182590484,0.3473463952541351,0.4402762949466705,0.3587883412837982,0.4595574736595154,0.3631123304367065,0.449826180934906,0.3748554587364197,0.465276688337326,0.3571429848670959,0.4599749743938446,0.3220631182193756,0.4832157492637634,0.3237448334693908,0.5094345211982727,0.2366994619369506,0.384184181690216,0.1658791303634643,0.2522725462913513,0.8459417819976807,1.3135275840759277
FR_TRIP36192_1,i,y,z,f,FR4405,FR4332,FR2450,FR-participant8,FR-participant1,True,1,FR,0,0.53471839427948,0.5588356256484985,0.5222243070602417,0.5398602485656738,0.4844645261764526,0.5726363062858582,0.4959700405597687,0.5428072810173035,0.5099456310272217,0.5317548513412476,0.5325593948364258,0.5504266023635864,0.5920423269271851,0.5897409319877625,0.6039102077484131,0.5929403305053711,0.5907267928123474,0.5605337619781494,0.582263708114624,0.4982108473777771,0.6794459819793701,0.6184794902801514,0.800536572933197,0.7916457056999207,0.9457749724388124,0.886306643486023,2.4824585914611816,2.5239734649658203
GR_TRIP39037_0,uː,yː,z,t,GR638,GR631,GR332,GR-participant1,GR-participant4,False,0,GR,3,0.4326014816761017,0.5317915081977844,0.4115905165672302,0.4906914830207824,0.3695175349712372,0.4668703973293304,0.3493339717388153,0.4506589770317077,0.3347121775150299,0.4471775889396667,0.3209550678730011,0.4392983615398407,0.3207148909568786,0.4545348286628723,0.3297379910945892,0.4604096710681915,0.3002991080284118,0.4094904363155365,0.3130791783332824,0.4266641139984131,0.4187448620796203,0.5584518909454346,0.3946336805820465,0.5312120914459229,0.295579582452774,0.5058028697967529,1.6763670444488525,2.422711133956909
BR_TRIP66143_0,u,o,s,b,BR722,BR777,BR1039,BR-participant1,BR-participant5,False,0,BR,2,0.4084949493408203,0.4527155756950378,0.3515060245990753,0.3980754911899566,0.3389322161674499,0.3953039050102234,0.3232355117797851,0.3923657834529876,0.32757169008255,0.4070212841033935,0.3401805460453033,0.4308377504348755,0.34916552901268,0.4607889056205749,0.3438522815704345,0.4607198238372803,0.2918956279754638,0.4235321581363678,0.2441649436950683,0.4072808027267456,0.2830940186977386,0.4900756180286407,0.2969801425933838,0.5315510034561157,0.2506731152534485,0.3953131437301636,1.1664063930511475,2.3076910972595215
BR_TRIP66418_1,e,ɛ,d,s,BR751,BR811,BR489,BR-participant1,BR-participant3,True,1,BR,2,0.4331282675266266,0.4616659283638,0.3706052899360657,0.3917773067951202,0.3678666949272156,0.3817425072193146,0.3461523354053497,0.3670687675476074,0.32175013422966,0.3552969396114349,0.2945725619792938,0.3350277245044708,0.2778131663799286,0.3220506310462951,0.2857436835765838,0.3395164906978607,0.2397851049900055,0.2870127558708191,0.1617046594619751,0.1854829788208007,0.1496737152338028,0.1837120801210403,0.147616758942604,0.2244460582733154,0.1101348176598548,0.2020092755556106,0.67336106300354,1.2882275581359863
ES_TRIP33047_1,ø:,æ:,l,s,ES267,ES235,ES66,ES-participant1,ES-participant2,True,1,ES,6,0.5381113290786743,0.6592251062393188,0.4799210131168365,0.5736528038978577,0.4998732805252075,0.604502260684967,0.4401107728481293,0.4665774703025818,0.3922558128833771,0.4334201514720917,0.3701898753643036,0.4122639000415802,0.3858809769153595,0.4049758613109588,0.3944782614707947,0.4395777285099029,0.381087452173233,0.4649379253387451,0.3478995263576507,0.4095808863639831,0.3411546945571899,0.4000732898712158,0.387786328792572,0.430924117565155,0.3015974760055542,0.3996420502662658,1.0535050630569458,2.1909661293029785
FR_TRIP17511_0,e,ɛ,z,f,FR1917,FR1815,FR3460,FR-participant3,FR-participant1,False,0,FR,0,0.3338207602500915,0.4140734076499939,0.2942400276660919,0.3679388165473938,0.2917248606681824,0.3616091609001159,0.2697383761405945,0.3281246423721313,0.2416420429944992,0.3231987953186035,0.2491331100463867,0.3301259875297546,0.2564268112182617,0.332003653049469,0.2547803223133087,0.3078643083572387,0.2393647134304046,0.2652655243873596,0.2290392071008682,0.2074473947286605,0.2953116297721863,0.2702355682849884,0.3390531539916992,0.3811069130897522,0.2472544312477111,0.3079282939434051,1.2020362615585327,1.6616253852844238
ES_TRIP13139_1,y:,i:,l,s,ES306,ES305,ES174,ES-participant5,ES-participant3,True,1,ES,6,0.5085817575454712,0.5569149851799011,0.4455808103084564,0.4895581305027008,0.4230739176273346,0.4665378034114837,0.3829307556152344,0.4529943168163299,0.3510742485523224,0.4252152442932129,0.3459768891334533,0.4397088885307312,0.3380613625049591,0.425535500049591,0.3432822823524475,0.4250088930130005,0.3306608200073242,0.3989382088184356,0.3926627039909363,0.4715970158576965,0.4285922348499298,0.5410088300704956,0.3763372004032135,0.4814605712890625,0.237289696931839,0.3054218292236328,1.128200650215149,1.4270304441452026
EN_TRIP12320_0,ʊ,ɪ,z,f,EN2375,EN2530,EN1023,EN-participant5,EN-participant4,False,0,EN,1,0.4351696074008941,0.4745261073112488,0.3928303718566894,0.4330232441425323,0.3784565329551697,0.4083549678325653,0.3756609559059143,0.3898040354251861,0.3563322424888611,0.3567264378070831,0.3375423550605774,0.3504987359046936,0.3353182375431061,0.3542119860649109,0.3157719373703003,0.341514527797699,0.2580493092536926,0.2559557855129242,0.24270561337471,0.188598483800888,0.2869515419006347,0.2319339960813522,0.2660098969936371,0.3032519817352295,0.2222175151109695,0.2566052675247192,0.9761022329330444,1.3480675220489502
GR_TRIP77744_1,ʏ,ɪ,f,s,GR666,GR748,GR242,GR-participant5,GR-participant2,True,1,GR,3,0.4464359283447265,0.4653736054897308,0.3878193497657776,0.4200195372104645,0.3690705001354217,0.4086350202560425,0.3389361500740051,0.3743435740470886,0.2993163764476776,0.3493795096874237,0.303086906671524,0.3509009480476379,0.3106268048286438,0.3574238717556,0.3087724149227142,0.3465853333473205,0.2775017023086548,0.2983979880809784,0.2275365591049194,0.2567078769207001,0.2712732255458832,0.3437975943088531,0.2531670033931732,0.338659405708313,0.2010213881731033,0.2673276960849762,1.1530413627624512,1.360762357711792
GL_TRIP1277_1,e,ɛ,g,g,GLO137,GLO59,GLO98,S05M,S02M,True,1,GL,4,0.252991110086441,0.3091804385185241,0.2448860555887222,0.3517474830150604,0.2591442465782165,0.3656301200389862,0.2605665624141693,0.3920897245407104,0.262792557477951,0.3775083422660827,0.2673856317996979,0.3593575358390808,0.2656593322753906,0.3723719418048858,0.2700029909610748,0.3620099723339081,0.2764332294464111,0.3768730163574219,0.2625542879104614,0.4129010438919067,0.3223527669906616,0.502338171005249,0.3309641480445862,0.478907436132431,0.1963810920715332,0.3465849757194519,1.5016396045684814,1.8414298295974731
GL_TRIP844_1,aː,a,f,f,GLO31,GLO81,GLO14,S05M,S04F,True,1,GL,4,0.4176868498325348,0.3681977987289428,0.3831762671470642,0.3370405733585357,0.3622250556945801,0.3294471800327301,0.3519338369369507,0.3246961534023285,0.316920667886734,0.3172228634357452,0.2896130383014679,0.3067213296890259,0.2705930173397064,0.2994490563869476,0.2546135485172272,0.3028601408004761,0.2557063102722168,0.2948267459869385,0.2529868483543396,0.3275966942310333,0.3123005032539367,0.3672013580799103,0.3492801785469055,0.3770987093448639,0.2128601670265197,0.2029650062322616,1.2441703081130981,1.403579592704773
BR_TRIP59112_0,i,ĩ,s,p,BR821,BR647,BR982,BR-participant1,BR-participant5,False,0,BR,2,0.3109641373157501,0.4168225526809692,0.2897005379199981,0.3861205279827118,0.2996609508991241,0.4119921028614044,0.255209356546402,0.3892785608768463,0.2171133160591125,0.3634771108627319,0.2016747444868087,0.3683044612407684,0.181550994515419,0.3749643266201019,0.1672368198633194,0.351284921169281,0.1524569392204284,0.316851407289505,0.1667962372303009,0.2732734680175781,0.161885380744934,0.2792970538139343,0.1136447936296463,0.2775318026542663,0.0674259588122367,0.2355293482542038,0.37316110730171204,1.398938536643982
ES_TRIP4250_1,æ:,i:,m,v,ES46,ES44,ES139,ES-participant2,ES-participant4,True,1,ES,6,0.5221846103668213,0.5845523476600647,0.4778951406478882,0.5679056644439697,0.4850654006004333,0.5950043797492981,0.490603357553482,0.554472804069519,0.5015242695808411,0.5455893278121948,0.4857951998710632,0.5457633137702942,0.4976710975170135,0.5510697364807129,0.5366236567497253,0.5786690711975098,0.5432926416397095,0.5971531271934509,0.5768622159957886,0.5594003796577454,0.6385252475738525,0.5779010057449341,0.6668776273727417,0.6898694038391113,0.6059046983718872,0.6468682289123535,2.0017333030700684,2.6335315704345703
EN_TRIP34911_1,ʌ,ʊ,z,b,EN1511,EN1339,EN2671,EN-participant3,EN-participant8,True,1,EN,1,0.4620460569858551,0.4449120461940765,0.4245312809944153,0.4067292213439941,0.4402794241905212,0.4151272177696228,0.4071001410484314,0.3916656076908111,0.4021208882331848,0.3941523432731628,0.4061412215232849,0.417991578578949,0.4018493592739105,0.4121525287628174,0.4219501912593841,0.3992361426353454,0.3627597689628601,0.3367437124252319,0.2284082919359207,0.2145125865936279,0.236875981092453,0.2246033698320388,0.3262268900871277,0.2339261621236801,0.3625959753990173,0.2485086619853973,2.1259076595306396,1.232945203781128
ES_TRIP23038_0,y:,ɤ:,s,t,ES120,ES118,ES300,ES-participant4,ES-participant5,False,0,ES,6,0.4174520969390869,0.4086910486221313,0.3719254732131958,0.3870988190174103,0.3692130148410797,0.4045711457729339,0.3408927023410797,0.3614773154258728,0.314980149269104,0.3437548875808716,0.3143171370029449,0.3337531387805938,0.3158856630325317,0.3342202007770538,0.3270890116691589,0.3456737101078033,0.3171404600143432,0.3243297040462494,0.3002593517303467,0.3257949650287628,0.3341106176376343,0.4110208749771118,0.3266229927539825,0.468551367521286,0.2568681836128235,0.4054945707321167,1.6052329540252686,2.8887083530426025
BR_TRIP36362_1,ɔ,õ,d,g,BR387,BR422,BR1058,BR-participant4,BR-participant5,True,1,BR,2,0.3414973616600036,0.4001491665840149,0.3084014654159546,0.3699077367782593,0.328876256942749,0.3470818102359772,0.3097962439060211,0.335643321275711,0.2879097461700439,0.3319342136383056,0.292549580335617,0.3315747678279876,0.2970541417598724,0.3241890072822571,0.3060507476329803,0.3425025045871734,0.2485858350992202,0.3182568252086639,0.1773552000522613,0.2420520782470703,0.1842425912618637,0.2810766100883484,0.203918769955635,0.3025358021259308,0.1667506992816925,0.2199517637491226,0.9027979969978333,1.2371208667755127
TU_TRIP9001_0,ɯ,u,ʃ,t,TU229,TU204,TU117,TU-participant1,TU-participant4,False,0,TU,5,0.4501041173934936,0.4555477499961853,0.4146070480346679,0.4256121218204498,0.3931180834770202,0.4059526026248932,0.3374458253383636,0.3759388625621795,0.3151778280735016,0.3619935512542724,0.3202882409095764,0.3689913153648376,0.3216166496276855,0.3732006847858429,0.2866411209106445,0.3534483313560486,0.2206429541110992,0.3018977344036102,0.137826070189476,0.2073810845613479,0.1960173100233078,0.2966604828834533,0.2112962901592254,0.3452084064483642,0.1564762741327285,0.2556861340999603,0.6224874258041382,0.9956978559494019
GR_TRIP66209_1,yː,øː,l,t,GR379,GR309,GR493,GR-participant4,GR-participant3,True,1,GR,3,0.6282286047935486,0.6484395861625671,0.5790385603904724,0.5882410407066345,0.5662204623222351,0.5882577300071716,0.4426682889461517,0.55184406042099,0.4019370377063751,0.4272172152996063,0.3867432177066803,0.4184468686580658,0.3975036442279815,0.4367816150188446,0.3910478949546814,0.4262774586677551,0.3270158469676971,0.376551479101181,0.2258951067924499,0.3089240193367004,0.3102160096168518,0.4253400564193725,0.3926389217376709,0.4726414680480957,0.3244580924510956,0.386011928319931,1.4178411960601807,1.9303843975067139
BR_TRIP19605_0,ɛ,i,d,s,BR629,BR639,BR731,BR-participant3,BR-participant1,False,0,BR,2,0.3936818242073059,0.4640601575374603,0.3198963701725006,0.395131915807724,0.3196337819099426,0.4068051874637604,0.3078777194023132,0.4275245368480682,0.3061054348945617,0.4212679862976074,0.2986945807933807,0.4207071363925934,0.2856464684009552,0.4006543457508087,0.278494119644165,0.3976660668849945,0.2354465574026107,0.3284735381603241,0.1509041488170623,0.2299204617738723,0.1643814295530319,0.2459916919469833,0.2074718177318573,0.2880902886390686,0.1801442056894302,0.25480717420578,1.1262238025665283,1.3449007272720337
GL_TRIP2400_0,a,aː,p,p,GLO113,GLO34,GLO96,S07F,S03M,False,0,GL,4,0.3766776025295257,0.3652056455612182,0.3035219311714172,0.3226935565471649,0.3077882528305053,0.3473380208015442,0.2470816224813461,0.2925857007503509,0.2343989163637161,0.2846649587154388,0.213599756360054,0.2566709220409393,0.1863676607608795,0.2357887029647827,0.2023865878582,0.2508370578289032,0.222661480307579,0.2545715868473053,0.2456697970628738,0.2562497556209564,0.3082322180271148,0.3369494378566742,0.3394580781459808,0.3618060052394867,0.1937706023454666,0.2075829356908798,1.163637638092041,1.258816123008728
GR_TRIP18373_0,iː,ɪ,f,t,GR403,GR447,GR289,GR-participant3,GR-participant4,False,0,GR,3,0.464798241853714,0.6604889035224915,0.4250861704349518,0.5972843170166016,0.4109257161617279,0.6166066527366638,0.4077518582344055,0.593955934047699,0.3890636563301086,0.5770065784454346,0.4054141342639923,0.5904319882392883,0.4008718430995941,0.5917603373527527,0.3794476091861725,0.5244457721710205,0.3461717069149017,0.5003588199615479,0.3095964789390564,0.5346092581748962,0.400625079870224,0.5848082900047302,0.433044970035553,0.6246841549873352,0.3395855724811554,0.4555874764919281,1.6864948272705078,2.689405679702759
BR_TRIP5725_0,ɐ̃,a,k,s,BR192,BR31,BR838,BR-participant2,BR-participant1,False,0,BR,2,0.3890329003334045,0.4013027250766754,0.3278760015964508,0.3515660762786865,0.3480871617794037,0.3600108325481415,0.3267298340797424,0.3591204881668091,0.3156673312187195,0.3574206829071045,0.3147432804107666,0.3636394739151001,0.311807245016098,0.3727708756923675,0.361008733510971,0.4121339321136474,0.3882546424865722,0.396103173494339,0.443712443113327,0.4181457757949829,0.4391655325889587,0.4358696043491363,0.3661025166511535,0.4184982776641845,0.2545483708381653,0.3386333882808685,1.6357653141021729,2.2168948650360107
TU_TRIP9912_0,y,œ,p,t,TU238,TU249,TU82,TU-participant1,TU-participant4,False,0,TU,5,0.5747232437133789,0.5486581921577454,0.545806348323822,0.4959190189838409,0.5419556498527527,0.4619949460029602,0.5333130955696106,0.4453728497028351,0.5286335945129395,0.4072475731372833,0.5588555932044983,0.4079456627368927,0.5661752820014954,0.4291697442531585,0.5578305721282959,0.4061786830425262,0.4481484591960907,0.3467798829078674,0.3412191867828369,0.2626120746135711,0.4864053130149841,0.3098312616348266,0.6495361924171448,0.4411655366420746,0.4899354875087738,0.2535045444965362,1.9061081409454346,0.7461660504341125
EN_TRIP24278_1,ʊ,u,f,s,EN749,EN700,EN2386,EN-participant2,EN-participant5,True,1,EN,1,0.3953275382518768,0.3834854066371918,0.3514811098575592,0.3342689275741577,0.3438495695590973,0.3350985646247864,0.3401299118995666,0.3231817483901977,0.3216465711593628,0.2921227514743805,0.3249408602714538,0.2938951849937439,0.3451685011386871,0.2744799554347992,0.3661977052688598,0.2808153629302978,0.3252290189266205,0.2359986901283264,0.2648437321186065,0.1654448509216308,0.3100829422473907,0.2034586071968078,0.3243612349033355,0.237634390592575,0.2262956649065017,0.1463798880577087,1.0712825059890747,0.9440304636955261
BR_TRIP30154_1,ĩ,e,s,k,BR881,BR1016,BR309,BR-participant5,BR-participant4,True,1,BR,2,0.4164411723613739,0.523103654384613,0.3916352093219757,0.4812025725841522,0.3814641535282135,0.4677397310733795,0.367918848991394,0.4458036720752716,0.3636502921581268,0.4446113407611847,0.366705983877182,0.4500509202480316,0.3763151466846466,0.4684068560600281,0.3786479532718658,0.5098869204521179,0.3333196938037872,0.4773808717727661,0.3596943914890289,0.5576258301734924,0.4538747072219848,0.6470720767974854,0.4298833608627319,0.6042357087135315,0.3586474657058716,0.5410565733909607,1.7534281015396118,3.2076892852783203
GR_TRIP7463_0,uː,yː,f,t,GR144,GR134,GR76,GR-participant2,GR-participant6,False,0,GR,3,0.3973528444766998,0.502729594707489,0.3552533686161041,0.4494160711765289,0.3508744835853576,0.4062545299530029,0.3352583944797516,0.4082630574703216,0.3443662822246551,0.409549206495285,0.3591172099113464,0.4296511709690094,0.3707682490348816,0.4444087147712707,0.3812563717365265,0.4339315891265869,0.301261156797409,0.3727892637252807,0.211502730846405,0.2639521062374115,0.2611894607543945,0.3416522443294525,0.3934619128704071,0.5437768697738647,0.3898954689502716,0.5804861783981323,2.007338285446167,2.508119821548462
